,CardID,FDate,LineCode_O,PLat_O,Time_O,Station_O,LineCode_D,PLat_D,Time_D,Station_D
1165,3780042085,1398/06/23,46,M95,32512,3684,46,F19,67459,3464
1166,721919066,1398/06/23,46,M135,24548,3823,46,F19,71131,3823
1167,1765020724,1398/06/23,46,M135,24541,3823,67,A61,27160,2168
1168,343033764,1398/06/23,46,M135,24734,3823,46,M95,67128,3823
1169,2742567668,1398/06/23,46,M135,24804,3823,86,N200,61312,1505
1170,1003455943,1398/06/23,46,M195,29684,3684,46,M95,32689,3684
1171,2482609844,1398/06/23,46,M95,66967,3823,46,M195,68960,3464
1172,3254442285,1398/06/23,46,M95,32443,3684,46,M95,48308,3823
1173,2586309588,1398/06/23,46,M95,34443,3823,46,M95,58989,3823
1174,869320725,1398/06/23,73,M35,37855,3251,47,A20,47302,1240
1175,1598576788,1398/06/23,47,A20,39456,3234,71,F14,43071,3266
1176,210917404,1398/06/23,47,M134,33064,2362,47,C23,38370,1240
1177,2542209742,1398/06/23,52,E218,24351,1696,47,C23,51856,1240
1178,3214189940,1398/06/23,47,C23,62206,1240,47,D84,68276,1710
1179,2962112373,1398/06/23,52,N114,43513,4091,47,D84,66485,3638
1180,869458846,1398/06/23,52,F157,51466,1696,47,D84,66694,3638
1181,3405864071,1398/06/23,47,M48,31796,3638,47,D84,35695,3238
1182,3108654901,1398/06/23,47,M134,38619,3638,47,D91,48192,3638
1183,3180001886,1398/06/23,52,F157,24530,1696,47,D91,64482,3746
1184,1530359534,1398/06/23,48,A153,68113,2025,97,E221,72823,1682
1185,11485239,1398/06/23,48,M83,27291,2870,48,M83,37817,2025
1186,3179783614,1398/06/23,49,A114,36787,3325,49,A114,45320,3325
1187,426127326,1398/06/23,49,A114,36969,3325,49,E123,42554,3325
1188,426127326,1398/06/23,49,E123,42554,3325,94,C22,66624,1899
1189,2621599196,1398/06/23,49,E123,31723,1636,49,A62,38854,3325
1190,2740575940,1398/06/23,58,F122,47861,4164,49,B110,48877,3325
1191,722081349,1398/06/23,49,E123,32773,3325,92,D67,58319,1220
1192,2137755581,1398/06/23,85,F164,49483,1294,49,E123,72616,3325
1193,2482332436,1398/06/23,49,E238,21969,3325,85,F60,66413,2932
1194,4058572029,1398/06/23,49,E238,43048,1636,8,F29,45291,1618
1195,3793914076,1398/06/23,49,M91,25362,3325,5,F64,53552,3852
1196,638484859,1398/06/23,49,M91,25366,3325,67,C25,50549,3958
1197,1788847748,1398/06/23,49,M91,25586,3325,67,A38,45023,3958
1198,1528008398,1398/06/23,49,M91,25595,3325,67,B65,63353,2168
1199,3996735636,1398/06/23,94,E25,44455,2297,49,M91,46295,1636
1200,2677271700,1398/06/23,5,A142,23181,3852,5,B52,68294,3852
1201,980436299,1398/06/23,5,A51,26376,3217,5,A142,38318,3852
1202,869270492,1398/06/23,5,A142,38354,3852,5,N35,68938,3852
1203,805840994,1398/06/23,5,A142,63772,3852,5,N35,74956,3852
1204,2044308030,1398/06/23,5,A142,25170,3215,5,E166,67765,3852
1205,3648915620,1398/06/23,5,A142,58508,3854,5,N35,74838,3852
1206,427119534,1398/06/23,79,F48,27573,1881,5,A142,67055,2555
1207,2048160290,1398/06/23,5,A51,31502,2566,5,A51,60337,2566
1208,3678005804,1398/06/23,5,A51,33310,3225,5,B52,46091,3852
1209,736669136,1398/06/23,9,F97,25925,1236,5,B118,27366,2566
1210,722272135,1398/06/23,5,B118,36503,2566,57,M151,46314,3169
1211,722240554,1398/06/23,5,B52,28958,2566,5,N35,54010,3852
1212,2681048468,1398/06/23,5,B52,37069,2566,5,E166,46172,2566
1213,425761358,1398/06/23,79,A150,43984,4054,5,B52,47505,2566
1214,736812528,1398/06/23,5,F20,47327,3852,5,B52,68381,3852
1215,3631373420,1398/06/23,5,F20,64460,2566,5,B52,71172,2566
1216,211251468,1398/06/23,83,M108,36466,2524,5,B52,37791,3851
1217,1835818365,1398/06/23,5,B52,38167,3225,5,F20,63998,2566
1218,3405780643,1398/06/23,5,E166,26674,2566,5,N35,65453,2566
1219,4058103789,1398/06/23,76,B13,27782,3414,5,E26,49019,3852
1220,1529020270,1398/06/23,67,A61,28523,3958,5,E26,54058,3854
1221,869303351,1398/06/23,57,A58,65314,1342,5,F20,67519,3852
1222,2855853822,1398/06/23,67,C25,31413,2168,5,F64,53511,3852
1223,261589217,1398/06/23,5,F64,53524,3852,76,M119,55923,1552
1224,3205318421,1398/06/23,67,N109,44329,2168,5,F64,53527,3852
1225,3205928804,1398/06/23,67,A61,27343,2168,5,F64,53529,3852
1226,721970898,1398/06/23,67,N144,27621,2168,5,F64,53541,3852
1227,722076826,1398/06/23,86,D14,31032,3414,5,F64,57959,3852
1228,3792332332,1398/06/23,67,N144,27759,2168,5,F64,57971,3852
1229,1113343554,1398/06/23,67,A61,27247,2168,5,F64,57976,3852
1230,480356884,1398/06/23,5,N35,54907,3210,5,N35,74936,3852
1231,983111995,1398/06/23,5,N35,22820,3225,86,E114,25428,1552
1232,2116004996,1398/06/23,5,N35,38062,2563,52,A38,62875,1696
1233,209646187,1398/06/23,50,A128,37840,2044,50,E205,67227,3923
1234,425517822,1398/06/23,50,A128,40489,3923,92,E22,49522,1220
1235,3446719948,1398/06/23,74,A135,35455,2164,50,A128,40496,3923
1236,3212156820,1398/06/23,50,A128,45796,2044,50,B33,71047,3923
1237,3794364140,1398/06/23,50,A128,27790,2044,50,B33,46979,2044
1238,869247338,1398/06/23,50,A128,28534,2044,50,E205,56039,2044
1239,2664986908,1398/06/23,50,A128,28689,2044,50,E205,48786,3923
1240,1293044030,1398/06/23,50,A128,38356,3600,50,B33,41280,3923
1241,1292891646,1398/06/23,50,A128,41526,2044,63,D17,44675,1303
1242,2741326932,1398/06/23,8,N193,23272,2795,50,A128,53711,3923
1243,2137786349,1398/06/23,50,A128,56558,2044,77,E196,69623,2295
1244,1764825140,1398/06/23,8,N118,47028,4098,50,A128,64458,4015
1245,1407716857,1398/06/23,58,F59,32748,1501,50,A128,68486,3601
1246,3180839598,1398/06/23,50,B33,24066,2044,50,E205,48783,3923
1247,427181518,1398/06/23,50,B33,25221,2044,50,B33,49888,3600
1248,3259230845,1398/06/23,50,B33,27688,4015,50,B33,42455,3600
1249,1612056539,1398/06/23,50,B33,49312,3594,50,B33,71993,3594
1250,2590568500,1398/06/23,9,N179,40269,1236,50,B33,49881,3600
1251,1529728878,1398/06/23,50,E205,47190,3923,50,E205,76509,3923
1252,2116354868,1398/06/23,52,A162,23560,1696,52,M143,40626,1696
1253,3791693324,1398/06/23,52,A38,25008,1696,52,A38,29099,1696
1254,3791693324,1398/06/23,52,A38,29099,1696,52,A38,45058,1696
1255,3791693324,1398/06/23,52,A38,45058,1696,52,A38,47927,4091
1256,982669915,1398/06/23,52,A38,58944,1696,52,M109,66188,4091
1257,3405948788,1398/06/23,52,B114,25418,1696,52,M123,70259,4091
1258,211511019,1398/06/23,52,F157,24477,1696,67,A61,46908,2441
1259,428602670,1398/06/23,57,M64,25875,1342,52,F157,47348,4091
1260,981941275,1398/06/23,52,M109,46013,4091,52,F157,65253,4091
1261,3673442306,1398/06/23,52,M123,22391,1696,9,A45,39889,1109
1262,3791685004,1398/06/23,52,M143,72022,4091,52,M143,78476,4091
1263,1360794122,1398/06/23,52,N114,26211,1696,52,N114,30876,3983
1264,2854959534,1398/06/23,53,D64,24520,3845,53,D64,58423,3845
1265,722086611,1398/06/23,53,D64,28624,3845,53,D64,31714,4078
1266,3256311277,1398/06/23,53,D64,28635,3845,7,E193,33294,1190
1267,3208040052,1398/06/23,53,D64,41121,1743,53,D64,73503,3845
1268,2743401364,1398/06/23,53,D64,59298,4078,53,D64,63814,3845
1269,212509403,1398/06/23,57,A18,25307,1101,57,M64,66192,1101
1270,3841271117,1398/06/23,57,A18,25401,1101,67,N144,27707,2168
1271,3841271117,1398/06/23,67,N144,27707,2168,67,B65,63375,2168
1272,1408181593,1398/06/23,94,E153,27136,2142,57,A18,28189,3169
1273,1776251620,1398/06/23,94,E25,44072,2297,57,A18,45155,3169
1274,4266506978,1398/06/23,57,M120,32564,3169,57,A18,45210,3169
1275,2541660574,1398/06/23,57,A18,54329,1101,57,M81,68174,3189
1276,1002860903,1398/06/23,57,A18,35761,1122,81,F124,37100,2894
1277,1528474558,1398/06/23,57,B116,27483,1121,57,A18,62934,2873
1278,3405776773,1398/06/23,57,A58,31397,3169,57,A18,62944,2873
1279,168611092,1398/06/23,57,M81,26043,1120,57,A58,28063,3177
1280,391730266,1398/06/23,83,M108,22898,1690,57,A58,61216,3181
1281,1528703342,1398/06/23,57,B115,33618,1101,7,E224,50642,1190
1282,1528703342,1398/06/23,7,E224,50642,1190,57,B116,58601,3169
1283,982245963,1398/06/23,57,M187,29282,3169,57,B115,60510,3169
1284,2239137381,1398/06/23,81,A139,35418,2894,57,B21,44180,3169
1285,4058236749,1398/06/23,57,B21,24760,3175,57,B21,59031,3169
1286,3677962908,1398/06/23,57,E130,21500,3169,57,E130,46989,3169
1287,115752483,1398/06/23,57,E76,31115,3169,83,M108,69121,2605
1288,981996939,1398/06/23,57,M120,23382,3169,80,F88,25113,1690
1289,2960661253,1398/06/23,57,M120,23647,3169,57,M130,55723,1101
1290,262634065,1398/06/23,57,M187,23091,3169,57,M126,27908,3169
1291,736074672,1398/06/23,85,D81,29435,2646,57,M126,31113,1101
1292,260898177,1398/06/23,57,M126,31317,1101,9,A38,66485,1101
1293,484110132,1398/06/23,57,M130,55482,1101,57,M187,63833,3169
1294,3677668108,1398/06/23,74,M145,54380,4131,57,M130,55864,1101
1295,542173227,1398/06/23,57,M130,37263,2873,57,M64,66302,1101
1296,2740882532,1398/06/23,57,M151,36780,3169,57,M187,64158,3169
1297,2053059282,1398/06/23,57,M151,36909,3169,9,A35,56037,1236
1298,2122833332,1398/06/23,67,N144,27605,2168,57,M151,46347,3169
1299,2137284349,1398/06/23,85,F60,52563,2932,57,M151,64086,3169
1300,2507873828,1398/06/23,7,E193,25801,1190,57,M151,64275,3169
1301,2124031844,1398/06/23,57,M64,22505,3169,57,M151,64522,3169
1302,342914292,1398/06/23,57,M151,64765,1704,85,A138,74068,1294
1303,2123890164,1398/06/23,57,M187,23165,3169,86,A26,25986,1552
1304,3997385396,1398/06/23,57,M187,23367,3169,9,A38,24496,1101
1305,209428427,1398/06/23,57,M81,55352,3169,57,M187,64199,3169
1306,722230517,1398/06/23,57,M23,31177,3169,57,M81,63532,3169
1307,2498396580,1398/06/23,57,M64,23019,3169,9,A50,24127,1101
1308,1528207566,1398/06/23,75,C50,22568,1897,57,M64,25198,1101
1309,2482521396,1398/06/23,80,F115,63023,1690,57,M64,66184,1101
1310,3405922377,1398/06/23,80,F115,26041,1690,57,M64,66275,1101
1311,2124223572,1398/06/23,57,M81,21989,3169,9,M198,36281,1101
1312,1506211950,1398/06/23,57,M81,47472,3169,92,E243,72184,1644
1313,2742913556,1398/06/23,9,B75,27287,1101,57,M81,63670,3169
1314,1835468173,1398/06/23,9,B75,27283,1101,57,M81,63672,3169
1315,3679982748,1398/06/23,7,A131,37390,3892,57,M81,47681,3189
1316,3792486389,1398/06/23,57,N76,26869,3169,57,M81,63894,2873
1317,261094689,1398/06/23,77,E196,21839,2280,57,N187,23406,3169
1318,722228451,1398/06/23,57,N76,27101,3169,83,A137,51777,1690
1319,1578013861,1398/06/23,58,B61,26420,3922,58,M131,48521,3922
1320,1002427751,1398/06/23,58,F122,58596,3922,58,B61,69718,3922
1321,1360487706,1398/06/23,58,B61,36359,3581,58,M131,39481,4164
1322,1594912100,1398/06/23,58,B61,36387,3581,58,M131,39082,4164
1323,721981495,1398/06/23,58,F122,29335,3922,9,A35,38017,1104
1324,721769648,1398/06/23,58,F122,36847,4164,58,M131,42611,3578
1325,2741071012,1398/06/23,58,F122,44443,1501,58,F122,62559,3922
1326,289039195,1398/06/23,58,F59,62477,3581,58,F122,66274,3571
1327,3151596446,1398/06/23,58,F59,21626,3922,58,F59,58339,3922
1328,4241159079,1398/06/23,58,F59,27827,4164,58,F59,72791,4164
1329,473962138,1398/06/23,58,F59,31732,4164,58,F59,33754,1501
1330,869186340,1398/06/23,82,F132,56584,3622,58,F59,58690,3922
1331,1280311102,1398/06/23,58,M131,45495,3581,58,F59,62091,4164
1332,2126035348,1398/06/23,58,M131,30309,3581,58,F59,72801,4164
1333,2681860574,1398/06/23,58,F59,33751,1501,58,M131,51858,3922
1334,3258451389,1398/06/23,58,M131,41766,3922,58,M131,48591,3922
1335,2123003620,1398/06/23,86,N122,22280,3414,63,A123,23208,2422
1336,985158011,1398/06/23,85,E66,23516,2932,63,A123,25520,1303
1337,996623150,1398/06/23,63,A123,30264,1303,85,D81,53948,2932
1338,3107457461,1398/06/23,86,D14,31392,3414,63,A123,32500,2422
1339,3559155073,1398/06/23,63,A123,36377,2907,63,F65,63808,2502
1340,4245860871,1398/06/23,85,E53,56747,1258,63,A123,59080,2499
1341,2541581486,1398/06/23,86,A26,23960,3414,63,A157,25074,2422
1342,2541581486,1398/06/23,63,A157,25074,2422,63,N185,57241,2498
1343,3184011198,1398/06/23,86,A26,24208,3414,63,A157,25101,2422
1344,3180041614,1398/06/23,86,N200,28628,3413,63,A157,29757,1303
1345,3211984548,1398/06/23,63,E24,30986,2422,63,A157,47598,1305
1346,173142358,1398/06/23,63,D36,60312,2414,63,A157,67929,1305
1347,3214780148,1398/06/23,85,E53,25575,1294,63,A63,33272,1303
1348,2123830980,1398/06/23,63,A63,43180,1303,63,N185,65100,1303
1349,1360895674,1398/06/23,63,A63,43182,1303,63,N185,65060,1303
1350,427980094,1398/06/23,86,F116,41962,3029,63,A63,43297,1303
1351,2855677214,1398/06/23,63,A63,47780,2422,86,N200,50449,1552
1352,722069852,1398/06/23,63,A63,33780,2907,9,A50,51081,1236
1353,3179275198,1398/06/23,63,A63,59720,2414,63,A63,69280,1303
1354,261613393,1398/06/23,63,B124,30685,2422,76,M162,58643,3414
1355,3183182462,1398/06/23,86,F151,24342,3414,63,B124,25588,1303
1356,3152524974,1398/06/23,86,F151,24916,3414,63,B124,25620,2502
1357,3152524974,1398/06/23,63,B124,25620,2498,63,F65,43474,2552
1358,3793256005,1398/06/23,76,N192,24918,3414,63,B124,25658,2499
1359,3208902548,1398/06/23,76,N192,24448,3414,63,B124,25659,2499
1360,981460699,1398/06/23,63,B124,31205,2552,63,B124,50398,1307
1361,2741230212,1398/06/23,63,B124,45878,2498,63,D59,70887,2552
1362,3208030916,1398/06/23,92,E158,22228,1644,63,D17,23765,1303
1363,3444951180,1398/06/23,9,B125,38850,1110,63,D17,45094,1303
1364,805773026,1398/06/23,63,D36,30847,2422,63,D17,46445,2422
1365,2855636046,1398/06/23,63,D36,30669,2422,63,D59,73548,1303
1366,2587001748,1398/06/23,63,D36,31886,2422,63,F65,72836,2422
1367,3603847292,1398/06/23,63,D36,40791,2907,63,N185,51850,2422
1368,991531118,1398/06/23,63,D36,60223,2414,63,F65,67173,2498
1369,1001042286,1398/06/23,91,E152,26073,3799,63,D59,28334,1303
1370,984973147,1398/06/23,76,B119,30285,3411,63,D59,31775,2507
1371,1782185508,1398/06/23,63,D59,41767,2414,63,E24,69910,2422
1372,1833475437,1398/06/23,74,N14,45274,4131,63,D59,58657,2414
1373,1527934606,1398/06/23,63,D59,65030,2414,63,E24,69811,2422
1374,235405722,1398/06/23,91,B54,23959,3799,63,E24,26121,2422
1375,983790379,1398/06/23,91,B54,24389,3799,63,E24,26153,2422
1376,3181276286,1398/06/23,86,N171,23530,3414,63,F65,24408,1303
1377,426588062,1398/06/23,86,E114,23621,3414,63,F65,24705,1303
1378,3104752574,1398/06/23,86,N171,23128,3414,63,F65,24784,1303
1379,3553785964,1398/06/23,76,B13,27924,3414,63,F65,28907,1303
1380,2124323476,1398/06/23,76,F131,27391,3413,63,F65,29013,1303
1381,212495260,1398/06/23,76,B13,27680,3414,63,F65,29141,1303
1382,2680215998,1398/06/23,63,F65,46050,2422,92,M163,48168,2682
1383,2232931283,1398/06/23,63,N185,62131,2422,63,F65,75826,1303
1384,3792706700,1398/06/23,86,N46,61351,1552,63,F65,63207,2502
1385,1001304398,1398/06/23,63,N185,22578,1303,70,F23,23962,1887
1386,996699630,1398/06/23,63,N185,51689,2422,86,F119,53639,1552
1387,2678120724,1398/06/23,81,A122,54274,2610,63,N185,56571,1303
1388,3445591932,1398/06/23,64,E43,24452,1831,64,M25,49704,2524
1389,115826627,1398/06/23,66,A155,25123,1912,66,A167,51598,1912
1390,429332350,1398/06/23,66,A155,34449,1912,66,A167,49069,3419
1391,429332350,1398/06/23,66,A167,49069,3419,66,A167,71606,1912
1392,1781854612,1398/06/23,66,A155,34735,1912,66,M182,62886,3419
1393,722041274,1398/06/23,66,F178,41835,3419,66,A155,55774,1912
1394,3555773233,1398/06/23,66,F15,34217,1912,66,A155,45460,1919
1395,4270059394,1398/06/23,66,F15,22741,1912,66,A167,61804,3419
1396,3678743516,1398/06/23,66,A167,62347,3507,66,A167,66869,1912
1397,3254629421,1398/06/23,66,A167,54584,3443,66,A167,67179,1912
1398,869407634,1398/06/23,66,F178,31322,1916,66,A167,69433,3419
1399,235248986,1398/06/23,66,F15,22927,1912,94,D11,65991,2297
1400,235248986,1398/06/23,94,D11,65991,2297,66,F178,68714,1912
1401,4269769762,1398/06/23,66,M182,30245,3419,66,F15,53326,3419
1402,3678670988,1398/06/23,66,F15,59515,3247,66,F15,69386,3419
1403,1578012837,1398/06/23,66,F178,22152,1912,66,M182,29787,3419
1404,1368067694,1398/06/23,66,F178,22187,1912,66,M182,70921,1912
1405,3680183980,1398/06/23,66,F178,52225,3507,66,F178,67102,3419
1406,3631290380,1398/06/23,79,E151,37958,1881,66,M29,63463,1912
1407,641383194,1398/06/23,67,A38,24330,2168,67,N144,60375,3958
1408,2590356276,1398/06/23,92,N127,24457,1644,67,A38,25711,3958
1409,3793499292,1398/06/23,67,A38,25722,3958,67,A38,42493,2168
1410,2854865966,1398/06/23,94,E63,23842,3049,67,A38,25747,3958
1411,721754276,1398/06/23,67,A38,25784,3958,67,N109,60605,3761
1412,3603767788,1398/06/23,67,A38,25829,3958,67,N109,60495,3760
1413,3105378453,1398/06/23,67,A38,26019,3958,67,M75,37809,2168
1414,1000827294,1398/06/23,67,A38,26044,3958,67,B65,63388,2168
1415,1506041598,1398/06/23,67,A38,26047,3958,67,B65,63391,2168
1416,3257825613,1398/06/23,67,A38,26059,3958,67,M75,37811,2168
1417,2115772884,1398/06/23,67,A38,26075,3958,67,N109,47726,3756
1418,3150683454,1398/06/23,67,A61,33776,2441,67,A38,42471,2168
1419,2742676068,1398/06/23,67,N144,27850,2168,67,A38,42476,2168
1420,1832535197,1398/06/23,67,C25,31387,2168,67,A38,42487,2168
1421,2620416060,1398/06/23,67,A61,27026,2168,67,A38,42504,2168
1422,869343308,1398/06/23,67,B65,25061,2168,67,A38,44981,3958
1423,174367892,1398/06/23,67,A61,26985,2168,67,A38,44994,3958
1424,1844770324,1398/06/23,67,C25,31341,2168,67,A38,45063,3958
1425,3648313892,1398/06/23,67,N144,27833,2168,67,A38,54237,3958
1426,4058080797,1398/06/23,67,A61,59552,3760,67,A38,63913,2168
1427,2118271860,1398/06/23,67,N144,34750,2168,67,A38,65065,3958
1428,2587184996,1398/06/23,67,C25,31410,2168,67,A38,65068,3958
1429,3210278756,1398/06/23,67,A38,65073,3958,67,C25,72806,2168
1430,2239123281,1398/06/23,67,A38,65081,3958,67,N109,77180,3958
1431,3446110924,1398/06/23,67,C25,31558,2168,67,A38,65085,3958
1432,721773410,1398/06/23,67,A38,65088,3958,67,N109,77184,3958
1433,3405852781,1398/06/23,67,A38,65090,3958,67,N109,77179,3958
1434,3791709884,1398/06/23,67,A38,66616,2168,67,A38,73759,2168
1435,3629841532,1398/06/23,67,A38,69444,2168,9,A35,70424,1101
1436,1832668701,1398/06/23,67,B65,63383,2168,67,A38,73712,2168
1437,2742025156,1398/06/23,67,C25,45707,2168,67,A38,73719,2168
1438,262546705,1398/06/23,9,A45,69068,1101,67,A38,73733,2168
1439,3258187325,1398/06/23,9,A45,69081,1101,67,A38,73737,2168
1440,3212357060,1398/06/23,67,B65,63412,2168,67,A38,73744,2168
1441,3648166340,1398/06/23,67,N144,60369,3958,67,A38,73755,2168
1442,2741575092,1398/06/23,9,A45,69263,1110,67,A38,73829,2168
1443,235791242,1398/06/23,67,A61,26936,2168,67,A38,60616,3759
1444,483109076,1398/06/23,67,A61,27342,2168,67,A38,61037,3759
1445,1529663790,1398/06/23,67,A61,26975,2168,67,A38,61659,3759
1446,180954118,1398/06/23,67,A61,26969,2168,67,A61,74013,3958
1447,4257212580,1398/06/23,67,A61,26976,2168,67,A61,46908,2441
1448,3673540130,1398/06/23,67,A61,27032,2168,67,N144,59983,3958
1449,721940012,1398/06/23,67,A61,27102,2168,67,N144,60394,3958
1450,4075851514,1398/06/23,67,A61,27203,2168,67,N144,60367,3958
1451,1764845508,1398/06/23,67,A61,27277,2168,67,C25,50540,3958
1452,3557783345,1398/06/23,67,A61,27327,2168,67,A61,48486,3958
1453,721945325,1398/06/23,67,A61,41173,2168,67,C25,50562,3958
1454,3680022556,1398/06/23,67,A61,53982,2168,67,A61,77083,3958
1455,2590479572,1398/06/23,67,C25,64054,2168,67,A61,75481,2168
1456,3559158785,1398/06/23,9,A50,67318,1101,67,A61,75492,2168
1457,869282627,1398/06/23,67,B65,43350,3761,67,A61,75507,2168
1458,3649128420,1398/06/23,67,B12,26469,3958,67,C25,64010,2168
1459,3213567428,1398/06/23,67,B12,32706,3623,67,B65,63355,2168
1460,4265812482,1398/06/23,67,B12,32708,3621,67,B65,63372,2168
1461,3200915108,1398/06/23,67,B65,25071,2168,67,C25,50564,3958
1462,4269936578,1398/06/23,67,B65,30277,2441,67,B65,62853,2168
1463,2587979092,1398/06/23,67,N144,27626,2168,67,B65,63398,2168
1464,2482612212,1398/06/23,67,N144,27703,2168,67,B65,63403,2168
1465,4059433213,1398/06/23,67,N144,60363,3958,67,B65,71962,3958
1466,429410222,1398/06/23,67,C25,31532,2168,67,B65,49757,4038
1467,2125449252,1398/06/23,94,C22,29255,1405,67,C25,31346,2168
1468,4276415074,1398/06/23,67,C25,31403,2168,67,M75,37804,2168
1469,1002964503,1398/06/23,94,D11,30332,3049,67,C25,31507,2168
1470,1781330916,1398/06/23,67,C25,38519,2168,67,N144,60377,3958
1471,212184764,1398/06/23,67,C25,45691,2168,80,F115,62826,1690
1472,4256644148,1398/06/23,94,B117,43182,2297,67,C25,45698,2168
1473,3405925378,1398/06/23,67,C25,50613,3958,9,A35,51236,1236
1474,3678065916,1398/06/23,67,C25,52176,2168,67,N144,60359,3958
1475,2123640324,1398/06/23,67,C25,64002,2168,67,N144,69236,3958
1476,2743222036,1398/06/23,67,N144,27763,2168,67,C25,64006,2168
1477,341728868,1398/06/23,67,N144,34753,2168,67,C25,64017,2168
1478,1294377982,1398/06/23,67,N109,22766,2168,67,C25,72819,2168
1479,1781313476,1398/06/23,67,M75,39060,3958,94,D11,61842,2796
1480,1527640910,1398/06/23,94,D11,30336,3049,67,M75,32009,2168
1481,362283236,1398/06/23,67,N109,22799,2168,67,N109,44436,2168
1482,362283236,1398/06/23,67,N109,44436,2168,67,N109,48421,3756
1483,2743198500,1398/06/23,81,A139,20997,2894,67,N109,23119,2168
1484,2137492045,1398/06/23,67,N109,28340,4038,80,B11,47749,1900
1485,2045256862,1398/06/23,67,N144,27595,2168,67,N144,68059,2168
1486,3254323885,1398/06/23,9,N111,26765,1304,67,N144,27600,2168
1487,1831868685,1398/06/23,67,N144,27716,2168,92,E226,69109,1644
1488,1407926665,1398/06/23,81,E140,38779,2894,67,N144,41944,2168
1489,3152487806,1398/06/23,85,D73,24675,2932,67,N144,60360,3958
1490,1529378494,1398/06/23,9,N179,32596,1101,7,A131,37769,3892
1491,721959933,1398/06/23,7,E224,24999,3892,7,A131,61435,1190
1492,2590339108,1398/06/23,7,A131,61837,1190,7,N33,72013,3892
1493,210680347,1398/06/23,7,A134,38760,1190,82,B70,40539,2304
1494,233411354,1398/06/23,7,A134,38780,1190,9,F97,41591,1236
1495,1294702574,1398/06/23,7,A134,39038,1190,83,D16,40445,1690
1496,2672034884,1398/06/23,7,A134,39042,1190,7,E193,42812,1343
1497,3150939438,1398/06/23,7,A134,60482,1190,70,F33,67646,4133
1498,473855866,1398/06/23,7,A134,60587,1190,7,N33,72027,3892
1499,721750580,1398/06/23,7,D96,22675,3892,71,E152,70977,1343
1500,736199584,1398/06/23,7,D96,22847,3892,7,E224,69676,3892
1501,3680213708,1398/06/23,7,D96,23908,1190,9,B125,61836,1101
1502,3630918460,1398/06/23,7,D96,23911,1190,9,E126,59057,1101
1503,2137733069,1398/06/23,7,D96,32985,3892,7,E224,50613,1190
1504,1528283070,1398/06/23,7,D96,33108,3892,7,N33,37979,3892
1505,1597058148,1398/06/23,7,F86,27614,1190,7,D96,33333,3892
1506,869265401,1398/06/23,7,E224,25158,2632,7,D96,44047,3892
1507,3630449324,1398/06/23,71,C44,37099,3162,7,D96,44094,3892
1508,1506097134,1398/06/23,94,E128,29780,2297,7,D96,50701,3892
1509,2074814122,1398/06/23,7,E193,25596,1190,9,M198,62958,1102
1510,479948884,1398/06/23,83,N160,34852,2582,7,E193,73051,3892
1511,261349377,1398/06/23,9,M198,45467,1303,7,E193,49311,3144
1512,3258245453,1398/06/23,80,N170,25643,1690,7,E193,69819,3140
1513,3649025940,1398/06/23,75,A119,33704,1595,7,E224,36070,1190
1514,2665297452,1398/06/23,7,M89,23728,3892,7,E224,69678,3892
1515,4266075938,1398/06/23,7,E241,21149,3892,94,A38,22161,2297
1516,4266075938,1398/06/23,94,A38,22161,2297,7,F71,63909,3137
1517,3444811212,1398/06/23,85,F120,41225,2932,7,E241,49216,1190
1518,1407172934,1398/06/23,7,F35,43067,3892,83,E219,44116,2524
1519,361753044,1398/06/23,7,F35,31384,2608,7,N33,37823,3892
1520,4255848388,1398/06/23,7,F35,31541,2606,94,B24,46026,1899
1521,2137777325,1398/06/23,81,A139,35866,2894,7,F35,40418,3144
1522,3445539228,1398/06/23,7,F71,22644,3892,83,A161,24082,1690
1523,1832215389,1398/06/23,7,F86,53710,3892,7,N17,57159,1190
1524,4240943175,1398/06/23,7,N17,42329,3892,7,F86,53971,3892
1525,2585500372,1398/06/23,9,M198,24688,1236,7,F86,67103,2857
1526,174615702,1398/06/23,71,C44,55949,3162,7,M89,68278,1190
1527,721787086,1398/06/23,7,N17,22284,3892,94,D43,23147,2297
1528,428607230,1398/06/23,7,N17,29062,3892,82,B59,56316,3622
1529,3632406700,1398/06/23,85,D73,24853,2932,7,N33,72128,3892
1530,1361088885,1398/06/23,9,A35,51153,1236,7,N33,56901,3146
1531,3405912406,1398/06/23,97,A38,26942,1890,7,N33,64292,3144
1532,3553277708,1398/06/23,70,A133,52922,4133,70,F144,58177,4133
1533,2182841283,1398/06/23,70,E242,51175,1887,70,A133,61441,1887
1534,2504673988,1398/06/23,70,D90,43171,1887,70,F33,49340,1887
1535,2590198212,1398/06/23,81,E140,29087,2894,70,E217,34527,4133
1536,3446643708,1398/06/23,70,E217,62303,3942,80,D19,63145,2599
1537,2960754309,1398/06/23,70,E242,26943,4133,80,F173,27878,1690
1538,3629947708,1398/06/23,80,N170,25575,1690,70,E242,71213,4133
1539,3209431092,1398/06/23,70,E243,23163,4133,82,F132,24525,3622
1540,360952340,1398/06/23,70,F144,31204,4133,85,M210,32961,2932
1541,2138482077,1398/06/23,9,N111,37872,1101,70,F144,40108,4133
1542,2505968292,1398/06/23,70,F23,21786,4133,82,E34,22944,2304
1543,1295342814,1398/06/23,70,F23,21933,4133,70,M80,53647,1887
